date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:16	52335/52335	---MCZ	200	added ('OK')	text/html	etag:W/%2270d20e02fc595bb9bbb0274768872adb%22	https://github.com/signup?ref_cta=Sign+up&ref_loc=header+logged+out&ref_page=%2F%3Cuser-name%3E%2F%3Crepo-name%3E%2Factivity%2Findex&source=header-repo&source_repo=apexcharts%2Fapexcharts.js	C:/Users/User/Downloads/TW-blog/github.com/signupbc3a.html	(from https://github.com/apexcharts/apexcharts.js/activity)
14:33:18	262087/262087	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jun%202024%2013:33:20%20GMT	https://github.com/apexcharts/apexcharts.js/%22/_esi/rails_csrf_token_form_hidden?r=AkmU71IIX2wPm8FTZWeJoHKCoYwwMJSb5qvOC%2BKDT%2F1NpUhlIzf4DWIZQARmRySINXDTogqdDUyeAOyivjhRwTKO%2BADzBTx6GzEZ9SdGrltoaYi6L9Xkhra3njUOXGDtC3opzGzMk114mclPXUZjoC4Xd8EBgDWkQP6cvcLhdWKuUpE326G4ULrDKXXdaZxDr%2FHvDxxvoTdYom0Kt%2B%2FQ9Vcu8AmVFvljhEZWclOC9%2BcN2VMGXnf%2F6gKH%2BzyhWUiUeh40j%2F5TaET7C6Fx5DtqUWbLMJRqFihcuOHkbIaCkD%2Fm%2BYMxXRVqeFFvTQXKSh786t9l4WEJ%2FroUCFTZb4iyaxVOlc6KxBk%2BTGTxuJXjRah9RSJ1UzqsKYdbjTLr3R1UvPl670oULFLzojsKrOo2uX3W%2FNjez5azGeDKSKFiQDZFKV3UnFQpUOCKtgi1BbPJzrmX1fQBpM97lK3WeWPttAIIF%2BC8Z76b9IJZBxo%2FiEW1ODcu5f%2B0KRpUyiG5xp4lktJIwmbhI8csAi9gGI14aWY3R8gDT%2FDJwxpQ5gRKjEmqNg%3D%3D--imUyFSK0M00nx22X--Q9lGHtC0Mpfnw9LLiSXLXQ%3D%3D%22	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/_/_esi/rails_csrf_token_form_hidden.3b6d307.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:20	52332/52332	---MCZ	200	added ('OK')	text/html	etag:W/%2251fcffd001ecebdb5696c3d0cbdb4732%22	https://github.com/signup?ref_cta=Sign+up&ref_loc=header+logged+out&ref_page=%2F%3Cuser-name%3E%2F%3Crepo-name%3E%2Fissues%2Findex&source=header-repo&source_repo=apexcharts%2Fapexcharts.js	C:/Users/User/Downloads/TW-blog/github.com/signup7d72.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:22	202016/202016	---MCZ	200	added ('OK')	text/html	etag:W/%22f510c79f946c4947619a64bedcd16320%22	https://github.com/apexcharts/apexcharts.js/labels	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/labels.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:23	160446/160446	---MCZ	200	added ('OK')	text/html	etag:W/%2296ec0acabc99f1c0e3d8ade6630ac0ab%22	https://github.com/apexcharts/apexcharts.js/milestones	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/milestones.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:25	274720/274720	---MCZ	200	added ('OK')	text/html	etag:W/%220b418f938800cf4303683c2c7e2c78fe%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aopen+is%3Aissue	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issuesa141.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:26	283147/283147	---MCZ	200	added ('OK')	text/html	etag:W/%22d708027cc5b4887bc80b0025f923f74f%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aclosed	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues6d1a.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:27	6700/6700	---M-Z	200	added ('OK')	text/html	etag:W/%22071b5559083793c309e2291976530886%22	https://github.com/apexcharts/apexcharts.js/issues/show_menu_content?partial=issues%2Ffilters%2Fauthors_content&q=is%3Aissue+is%3Aopen	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/show_menu_contentd974.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:29	43612/43612	---M-Z	200	added ('OK')	text/html	etag:W/%22270eb85c436f164eb7ed585e7a38178a%22	https://github.com/apexcharts/apexcharts.js/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&q=is%3Aissue+is%3Aopen	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/show_menu_contente8ba.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:30	8033/8033	---M-Z	200	added ('OK')	text/html	etag:W/%22a47f39dde810e8a512cb80856a6473f0%22	https://github.com/apexcharts/apexcharts.js/issues/show_menu_content?partial=issues%2Ffilters%2Fprojects_content&pulls_only=false&q=is%3Aissue+is%3Aopen	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/show_menu_content07f7.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:31	821/821	---M-Z	200	added ('OK')	text/html	etag:W/%22bff11c6254ed3e1de5e486046028a365%22	https://github.com/apexcharts/apexcharts.js/issues/show_menu_content?partial=issues%2Ffilters%2Fmilestones_content&pulls_only=false&q=is%3Aissue+is%3Aopen	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/show_menu_content5a37.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:33	4187/4187	---M-Z	200	added ('OK')	text/html	etag:W/%220b17850282b74b4d2761ca63febc887c%22	https://github.com/apexcharts/apexcharts.js/issues/show_menu_content?partial=issues%2Ffilters%2Fassigns_content&q=is%3Aissue+is%3Aopen	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/show_menu_content9b58.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:35	275748/275748	---MCZ	200	added ('OK')	text/html	etag:W/%2290df31f97c2a8e66c579ef443ae96051%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+no%3Aassignee	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues411f.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:37	295215/295215	---MCZ	200	added ('OK')	text/html	etag:W/%223419901195fd234d2566ab9f1d36bab8%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Acreated-asc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues475a.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:39	292443/292443	---MCZ	200	added ('OK')	text/html	etag:W/%2291363246e9d4b79b1f0bbb3ce1d4e3db%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Acomments-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues48f3.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:40	271654/271654	---MCZ	200	added ('OK')	text/html	etag:W/%225306fac36b73845ba2591b98db0ed42f%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Acomments-asc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issuesd757.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:42	299391/299391	---MCZ	200	added ('OK')	text/html	etag:W/%22f2a757f551f347c5800eb697b686ef8e%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Aupdated-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues740a.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:45	298140/298140	---MCZ	200	added ('OK')	text/html	etag:W/%225ee6db8f5220c985f4a7ec5b9e858098%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Aupdated-asc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues29b8.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:47	276005/276005	---MCZ	200	added ('OK')	text/html	etag:W/%226acc1e79123432988746313ee084290f%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Arelevance-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues2deb.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:48	301934/301934	---MCZ	200	added ('OK')	text/html	etag:W/%220f43df1c803f3699abeff96e1c346930%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-%2B1-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues459c.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:50	294643/294643	---MCZ	200	added ('OK')	text/html	etag:W/%223640727aa84dcb67a3837951935a7ca2%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions--1-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues0cfd.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:51	294862/294862	---MCZ	200	added ('OK')	text/html	etag:W/%22abeeb0c834c2e5d43a8f0c5eda0ac6f2%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-smile-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues3885.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:54	294672/294672	---MCZ	200	added ('OK')	text/html	etag:W/%2270aae94f626163d7183e47af89c8eee6%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-tada-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issuesf4c8.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:56	295598/295598	---MCZ	200	added ('OK')	text/html	etag:W/%2272baff8b85eb9968b7efba42a4f509f9%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-thinking_face-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues86f2.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:57	295458/295458	---MCZ	200	added ('OK')	text/html	etag:W/%22dcce3918261441fff34232e7d27cddba%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-heart-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues060b.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:33:59	294821/294821	---MCZ	200	added ('OK')	text/html	etag:W/%22d0c7243910092c1e9e6ff7f069f6d039%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-rocket-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issueseb0c.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:01	292838/292838	---MCZ	200	added ('OK')	text/html	etag:W/%22e66e4fb44531f42f5b037c5f53fa6f9c%22	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+sort%3Areactions-eyes-desc	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issuesf5e8.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:03	184695/184695	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:04%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4517	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4517.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:05	257359/257359	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:06%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+label%3Abug	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3d1d13b.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:06	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:08%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Ayp05327	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3d23713.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:08	190125/190125	---MCZ	200	added ('OK')	text/html	etag:W/%22f0a99ba107760a55b9f532241024eabe%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/yp05327	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/yp05327.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:10	200804/200804	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:12%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4509	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4509.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:11	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:13%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3APrakanksh	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3d583dd.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:14	191050/191050	---MCZ	200	added ('OK')	text/html	etag:W/%222e289204b708edf99ef2654e74b46d01%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/Prakanksh	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/Prakanksh.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:15	206428/206428	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:17%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4507	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4507.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:16	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:18%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3AKcngu01	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3d8cadf.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:20	190980/190980	---MCZ	200	added ('OK')	text/html	etag:W/%2270683e51faadf94a2cc836b40fcd1778%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/Kcngu01	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/Kcngu01.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:22	184145/184145	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:23%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4493	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4493.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:23	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:25%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Adariabaklykova	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3dba8af.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:25	190580/190580	---MCZ	200	added ('OK')	text/html	etag:W/%220b2c82cea63457573e7ca3d069ae3094%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/dariabaklykova	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/dariabaklykova.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:27	189513/189513	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:28%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4492	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4492.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:28	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:30%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Aadnane-ka	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3de87bf.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:30	191020/191020	---MCZ	200	added ('OK')	text/html	etag:W/%229011bea0e2b92e45904290454717f12b%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/adnane-ka	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/adnane-ka.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:31	191011/191011	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:33%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4484	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4484.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:32	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:34%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Aonetdev	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3e12fb5.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:36	190973/190973	---MCZ	200	added ('OK')	text/html	etag:W/%22d7e95e807a9d301da8404bd8ef962d36%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/onetdev	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/onetdev.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:37	187517/187517	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:39%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4480	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4480.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:38	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:40%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3AJoshua-White-TRP	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3e4ba09.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:40	190609/190609	---MCZ	200	added ('OK')	text/html	etag:W/%224b2231764f516ebe2c4a94e5157da5d3%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/Joshua-White-TRP	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/Joshua-White-TRP.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:42	183687/183687	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:44%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4472	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4472.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:43	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:45%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Afabio-sp	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3e73560.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:45	190329/190329	---MCZ	200	added ('OK')	text/html	etag:W/%22caedc7875180220981f071c12b6fe55c%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/fabio-sp	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/fabio-sp.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:47	185242/185242	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:48%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4469	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4469.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:49	257473/257473	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:50%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+label%3Afeature-request	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3eaa67a.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:50	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:52%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3AFADL285	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3eb20f6.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:52	190262/190262	---MCZ	200	added ('OK')	text/html	etag:W/%224cff9bbd510c91a90d72a9ebe02259e8%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/FADL285	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/FADL285.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:54	200721/200721	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:34:55%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4467	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4467.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:34:57%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3AQuentinBubu	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3ee5280.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:57	191116/191116	---MCZ	200	added ('OK')	text/html	etag:W/%22badac9b0693c51f9758e1679eafc41e9%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/QuentinBubu	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/QuentinBubu.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:34:59	213282/213282	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:35:00%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4463	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4463.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:00	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:35:02%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3AVeloAddict	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3f11994.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:02	190918/190918	---MCZ	200	added ('OK')	text/html	etag:W/%22d53555679836f60d62ec23844ccc1fca%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/VeloAddict	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/VeloAddict.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:04	197257/197257	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:35:05%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4461	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4461.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:05	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:35:07%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Anshpam	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3f4f206.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:08	190241/190241	---MCZ	200	added ('OK')	text/html	etag:W/%22ae3a61113cc61752582d9fcadeefc512%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/nshpam	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/nshpam.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:09	184584/184584	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:35:11%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4460	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4460.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:11	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:35:12%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Afr4nk3nst3in	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3f7ffe8.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:12	195493/195493	---MCZ	200	added ('OK')	text/html	etag:W/%2282dcc20b6433c5dc3c208371d687c0d1%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/fr4nk3nst3in	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/fr4nk3nst3in.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:14	188347/188347	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:35:15%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4458	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4458.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:15	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:35:17%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3Abcldvd	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3fa1a00.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:17	190107/190107	---MCZ	200	added ('OK')	text/html	etag:W/%22f9d74783c77d1144e77f8ffb96b056de%22	https://github.com/apexcharts/apexcharts.js/issues/created_by/bcldvd	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/created_by/bcldvd.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:18	190291/190291	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jun%202024%2013:35:20%20GMT	https://github.com/apexcharts/apexcharts.js/issues/4454	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues/4454.html	(from https://github.com/apexcharts/apexcharts.js/issues)
14:35:20	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jun%202024%2013:35:22%20GMT	https://github.com/apexcharts/apexcharts.js/issues?q=is%3Aissue+is%3Aopen+author%3AKutlwiwiso	C:/Users/User/Downloads/TW-blog/github.com/apexcharts/apexcharts.js/issues.3fdb338.delayed	(from https://github.com/apexcharts/apexcharts.js/issues)
